Datetime,Fechamento,Maior Cotação,Menor Cotação,Open,Volume,Ativo
2024-10-30 13:00:00+00:00,7.230000019073486,7.239999771118164,7.199999809265137,7.239999771118164,0,AJFI11
2024-10-30 14:00:00+00:00,7.21999979019165,7.230000019073486,7.199999809265137,7.230000019073486,2951,AJFI11
2024-10-30 15:00:00+00:00,7.210000038146973,7.230000019073486,7.199999809265137,7.199999809265137,7610,AJFI11
2024-10-30 16:00:00+00:00,7.21999979019165,7.21999979019165,7.199999809265137,7.199999809265137,6036,AJFI11
2024-10-30 17:00:00+00:00,7.21999979019165,7.230000019073486,7.199999809265137,7.21999979019165,3219,AJFI11
2024-10-30 18:00:00+00:00,7.309999942779541,7.309999942779541,7.21999979019165,7.21999979019165,20413,AJFI11
2024-10-30 19:00:00+00:00,7.300000190734863,7.309999942779541,7.269999980926514,7.309999942779541,6484,AJFI11
2024-10-31 13:00:00+00:00,7.28000020980835,7.300000190734863,7.199999809265137,7.300000190734863,0,AJFI11
2024-10-31 14:00:00+00:00,7.260000228881836,7.260000228881836,7.21999979019165,7.260000228881836,5848,AJFI11
2024-10-31 15:00:00+00:00,7.300000190734863,7.309999942779541,7.230000019073486,7.260000228881836,10049,AJFI11
2024-10-31 16:00:00+00:00,7.289999961853027,7.309999942779541,7.260000228881836,7.309999942779541,3521,AJFI11
2024-10-31 17:00:00+00:00,7.239999771118164,7.309999942779541,7.199999809265137,7.289999961853027,23969,AJFI11
2024-10-31 18:00:00+00:00,7.25,7.260000228881836,7.21999979019165,7.25,12002,AJFI11
2024-10-31 19:00:00+00:00,7.289999961853027,7.340000152587891,7.21999979019165,7.239999771118164,16172,AJFI11
2024-11-01 13:00:00+00:00,7.309999942779541,7.340000152587891,7.25,7.340000152587891,0,AJFI11
2024-11-01 14:00:00+00:00,7.289999961853027,7.309999942779541,7.28000020980835,7.309999942779541,3912,AJFI11
2024-11-01 15:00:00+00:00,7.260000228881836,7.289999961853027,7.21999979019165,7.289999961853027,15243,AJFI11
2024-11-01 16:00:00+00:00,7.340000152587891,7.340000152587891,7.269999980926514,7.269999980926514,3283,AJFI11
2024-11-01 17:00:00+00:00,7.329999923706055,7.349999904632568,7.21999979019165,7.340000152587891,10050,AJFI11
2024-11-01 18:00:00+00:00,7.340000152587891,7.349999904632568,7.239999771118164,7.329999923706055,7624,AJFI11
2024-11-01 19:00:00+00:00,7.239999771118164,7.340000152587891,7.21999979019165,7.340000152587891,7242,AJFI11
2024-10-28 13:00:00+00:00,92.5,92.5,92.5,92.5,0,ALZC11
2024-10-28 16:00:00+00:00,92.5,92.5,92.5,92.5,1,ALZC11
2024-10-28 18:00:00+00:00,92.01000213623047,92.01000213623047,92.01000213623047,92.01000213623047,1,ALZC11
2024-10-29 13:00:00+00:00,92.01000213623047,92.01000213623047,92.01000213623047,92.01000213623047,0,ALZC11
2024-10-29 16:00:00+00:00,92.01000213623047,92.01000213623047,92.01000213623047,92.01000213623047,9,ALZC11
2024-10-29 19:00:00+00:00,92.0,92.0,92.0,92.0,1,ALZC11
2024-10-30 13:00:00+00:00,92.0,92.0,92.0,92.0,0,ALZC11
2024-10-30 17:00:00+00:00,92.0,92.0,92.0,92.0,108,ALZC11
2024-10-31 13:00:00+00:00,93.0,93.0,92.5,92.5,198,ALZC11
2024-10-31 14:00:00+00:00,93.0,93.0,93.0,93.0,691,ALZC11
2024-10-31 16:00:00+00:00,92.98999786376953,92.98999786376953,92.98999786376953,92.98999786376953,6,ALZC11
2024-10-31 17:00:00+00:00,92.0,92.98999786376953,92.0,92.98999786376953,68,ALZC11
2024-10-31 18:00:00+00:00,92.0,92.01000213623047,92.0,92.01000213623047,945,ALZC11
2024-10-28 13:00:00+00:00,7.300000190734863,7.309999942779541,7.190000057220459,7.230000019073486,0,ALZM11
2024-10-28 14:00:00+00:00,7.289999961853027,7.300000190734863,7.21999979019165,7.300000190734863,2436,ALZM11
2024-10-28 15:00:00+00:00,7.170000076293945,7.300000190734863,7.170000076293945,7.300000190734863,4067,ALZM11
2024-10-28 16:00:00+00:00,7.170000076293945,7.199999809265137,7.170000076293945,7.170000076293945,5019,ALZM11
2024-10-28 17:00:00+00:00,7.170000076293945,7.190000057220459,7.150000095367432,7.170000076293945,6023,ALZM11
2024-10-28 18:00:00+00:00,7.159999847412109,7.179999828338623,7.150000095367432,7.150000095367432,6050,ALZM11
2024-10-28 19:00:00+00:00,7.28000020980835,7.28000020980835,7.150000095367432,7.159999847412109,3775,ALZM11
2024-10-29 13:00:00+00:00,7.28000020980835,7.340000152587891,7.230000019073486,7.340000152587891,0,ALZM11
2024-10-29 14:00:00+00:00,7.260000228881836,7.28000020980835,7.25,7.28000020980835,429,ALZM11
2024-10-29 15:00:00+00:00,7.260000228881836,7.28000020980835,7.25,7.260000228881836,1185,ALZM11
2024-10-29 16:00:00+00:00,7.269999980926514,7.28000020980835,7.239999771118164,7.260000228881836,744,ALZM11
2024-10-29 17:00:00+00:00,7.260000228881836,7.269999980926514,7.239999771118164,7.269999980926514,444,ALZM11
2024-10-29 18:00:00+00:00,7.25,7.28000020980835,7.230000019073486,7.269999980926514,861,ALZM11
2024-10-29 19:00:00+00:00,7.210000038146973,7.269999980926514,7.199999809265137,7.25,2361,ALZM11
2024-10-30 13:00:00+00:00,7.260000228881836,7.269999980926514,7.239999771118164,7.269999980926514,0,ALZM11
2024-10-30 14:00:00+00:00,7.269999980926514,7.269999980926514,7.25,7.260000228881836,1177,ALZM11
2024-10-30 15:00:00+00:00,7.269999980926514,7.269999980926514,7.25,7.269999980926514,226,ALZM11
2024-10-30 16:00:00+00:00,7.25,7.269999980926514,7.239999771118164,7.269999980926514,428,ALZM11
2024-10-30 17:00:00+00:00,7.25,7.25,7.239999771118164,7.25,118,ALZM11
2024-10-30 18:00:00+00:00,7.260000228881836,7.260000228881836,7.239999771118164,7.239999771118164,558,ALZM11
2024-10-30 19:00:00+00:00,7.239999771118164,7.269999980926514,7.210000038146973,7.25,2095,ALZM11
2024-10-31 13:00:00+00:00,7.28000020980835,7.289999961853027,7.199999809265137,7.239999771118164,0,ALZM11
2024-10-31 14:00:00+00:00,7.289999961853027,7.289999961853027,7.269999980926514,7.28000020980835,375,ALZM11
2024-10-31 15:00:00+00:00,7.28000020980835,7.289999961853027,7.269999980926514,7.289999961853027,613,ALZM11
2024-10-31 16:00:00+00:00,7.300000190734863,7.300000190734863,7.269999980926514,7.289999961853027,629,ALZM11
2024-10-31 17:00:00+00:00,7.289999961853027,7.320000171661377,7.28000020980835,7.300000190734863,5848,ALZM11
2024-10-31 18:00:00+00:00,7.309999942779541,7.309999942779541,7.28000020980835,7.289999961853027,378,ALZM11
2024-10-31 19:00:00+00:00,7.28000020980835,7.309999942779541,7.21999979019165,7.309999942779541,1532,ALZM11
2024-11-01 13:00:00+00:00,7.309999942779541,7.320000171661377,7.28000020980835,7.309999942779541,0,ALZM11
2024-11-01 14:00:00+00:00,7.320000171661377,7.320000171661377,7.300000190734863,7.309999942779541,3145,ALZM11
2024-11-01 15:00:00+00:00,7.320000171661377,7.320000171661377,7.309999942779541,7.320000171661377,0,ALZM11
2024-11-01 16:00:00+00:00,7.320000171661377,7.329999923706055,7.320000171661377,7.320000171661377,7130,ALZM11
2024-11-01 17:00:00+00:00,7.309999942779541,7.320000171661377,7.309999942779541,7.320000171661377,315,ALZM11
2024-11-01 18:00:00+00:00,7.329999923706055,7.329999923706055,7.309999942779541,7.320000171661377,1174,ALZM11
2024-11-01 19:00:00+00:00,7.340000152587891,7.369999885559082,7.309999942779541,7.340000152587891,1955,ALZM11
2024-10-28 13:00:00+00:00,100.69999694824219,100.8499984741211,100.11000061035156,100.5999984741211,0,ALZR11
2024-10-28 14:00:00+00:00,100.87000274658203,100.87999725341797,100.5999984741211,100.66999816894531,3611,ALZR11
2024-10-28 15:00:00+00:00,100.7699966430664,100.9000015258789,100.75,100.80000305175781,1661,ALZR11
2024-10-28 16:00:00+00:00,100.75,100.9000015258789,100.70999908447266,100.7699966430664,2238,ALZR11
2024-10-28 17:00:00+00:00,100.77999877929688,100.83000183105469,100.7300033569336,100.75,2343,ALZR11
2024-10-28 18:00:00+00:00,101.62999725341797,101.75,100.7699966430664,100.77999877929688,2203,ALZR11
2024-10-28 19:00:00+00:00,102.48999786376953,102.48999786376953,101.5,101.7300033569336,2210,ALZR11
2024-10-29 13:00:00+00:00,102.30000305175781,102.48999786376953,102.08999633789062,102.4000015258789,0,ALZR11
2024-10-29 14:00:00+00:00,102.01000213623047,102.44000244140625,101.61000061035156,102.30000305175781,2119,ALZR11
2024-10-29 15:00:00+00:00,102.04000091552734,102.05000305175781,101.9000015258789,101.93000030517578,935,ALZR11
2024-10-29 16:00:00+00:00,101.9800033569336,102.0999984741211,101.91000366210938,102.05000305175781,1744,ALZR11
2024-10-29 17:00:00+00:00,101.91000366210938,101.98999786376953,101.9000015258789,101.9800033569336,1667,ALZR11
2024-10-29 18:00:00+00:00,101.69999694824219,101.95999908447266,101.69999694824219,101.95999908447266,2337,ALZR11
2024-10-29 19:00:00+00:00,101.44000244140625,101.76000213623047,101.20999908447266,101.69999694824219,2714,ALZR11
2024-10-30 13:00:00+00:00,101.38999938964844,101.7300033569336,101.01000213623047,101.41000366210938,0,ALZR11
2024-10-30 14:00:00+00:00,101.44000244140625,101.44000244140625,101.25,101.38999938964844,2558,ALZR11
2024-10-30 15:00:00+00:00,101.08000183105469,101.44999694824219,101.08000183105469,101.44000244140625,2077,ALZR11
2024-10-30 16:00:00+00:00,100.80999755859375,101.16000366210938,100.62000274658203,101.05999755859375,3002,ALZR11
2024-10-30 17:00:00+00:00,101.0199966430664,101.0199966430664,100.69999694824219,100.80999755859375,1722,ALZR11
2024-10-30 18:00:00+00:00,101.44000244140625,101.44999694824219,101.0199966430664,101.0199966430664,2407,ALZR11
2024-10-30 19:00:00+00:00,101.5,101.69999694824219,101.33000183105469,101.44000244140625,2520,ALZR11
2024-10-31 13:00:00+00:00,102.02999877929688,102.2699966430664,101.6500015258789,101.81999969482422,0,ALZR11
2024-10-31 14:00:00+00:00,101.87999725341797,102.08000183105469,101.70999908447266,102.06999969482422,1908,ALZR11
2024-10-31 15:00:00+00:00,101.91000366210938,101.91999816894531,101.62999725341797,101.87999725341797,2235,ALZR11
2024-10-31 16:00:00+00:00,101.9000015258789,101.91000366210938,101.7300033569336,101.9000015258789,1209,ALZR11
2024-10-31 17:00:00+00:00,101.80999755859375,101.91999816894531,101.7300033569336,101.9000015258789,1653,ALZR11
2024-10-31 18:00:00+00:00,101.7300033569336,101.81999969482422,101.62999725341797,101.80999755859375,1472,ALZR11
2024-10-31 19:00:00+00:00,101.51000213623047,101.7699966430664,101.48999786376953,101.7300033569336,2291,ALZR11
2024-11-01 13:00:00+00:00,101.94000244140625,102.16999816894531,101.44999694824219,101.45999908447266,0,ALZR11
2024-11-01 14:00:00+00:00,101.93000030517578,102.1500015258789,101.69999694824219,101.91999816894531,2310,ALZR11
2024-11-01 15:00:00+00:00,102.36000061035156,102.37999725341797,101.80000305175781,101.93000030517578,2637,ALZR11
2024-11-01 16:00:00+00:00,102.19999694824219,102.37000274658203,102.12999725341797,102.36000061035156,1389,ALZR11
2024-11-01 17:00:00+00:00,102.0,102.25,101.87999725341797,102.19999694824219,2599,ALZR11
2024-11-01 18:00:00+00:00,101.9000015258789,102.0,101.70999908447266,102.0,2414,ALZR11
2024-11-01 19:00:00+00:00,102.0,102.25,101.81999969482422,101.9000015258789,1658,ALZR11
2024-10-28 13:00:00+00:00,1.1299999952316284,1.159999966621399,1.1299999952316284,1.1299999952316284,0,AROA11
2024-10-28 14:00:00+00:00,1.1399999856948853,1.149999976158142,1.1299999952316284,1.149999976158142,886,AROA11
2024-10-28 15:00:00+00:00,1.149999976158142,1.149999976158142,1.1399999856948853,1.149999976158142,2253,AROA11
2024-10-28 16:00:00+00:00,1.1299999952316284,1.149999976158142,1.1299999952316284,1.1399999856948853,4078,AROA11
2024-10-28 17:00:00+00:00,1.1299999952316284,1.1399999856948853,1.1299999952316284,1.1399999856948853,454,AROA11
2024-10-28 18:00:00+00:00,1.1299999952316284,1.1399999856948853,1.1299999952316284,1.1399999856948853,1639,AROA11
2024-10-28 19:00:00+00:00,1.1299999952316284,1.1299999952316284,1.1200000047683716,1.1299999952316284,3053,AROA11
2024-10-29 13:00:00+00:00,1.149999976158142,1.159999966621399,1.0800000429153442,1.149999976158142,0,AROA11
2024-10-29 14:00:00+00:00,1.1299999952316284,1.149999976158142,1.1299999952316284,1.149999976158142,620,AROA11
2024-10-29 15:00:00+00:00,1.1200000047683716,1.1200000047683716,1.090000033378601,1.1200000047683716,551,AROA11
2024-10-29 16:00:00+00:00,1.0800000429153442,1.1299999952316284,1.0800000429153442,1.1299999952316284,244,AROA11
2024-10-29 17:00:00+00:00,1.1200000047683716,1.1200000047683716,1.090000033378601,1.1200000047683716,583,AROA11
2024-10-29 18:00:00+00:00,1.090000033378601,1.1299999952316284,1.090000033378601,1.1299999952316284,188,AROA11
2024-10-29 19:00:00+00:00,1.090000033378601,1.090000033378601,1.090000033378601,1.090000033378601,11,AROA11
2024-10-30 13:00:00+00:00,1.1399999856948853,1.149999976158142,1.1100000143051147,1.1100000143051147,1045,AROA11
2024-10-30 14:00:00+00:00,1.1299999952316284,1.1399999856948853,1.1200000047683716,1.1399999856948853,13100,AROA11
2024-10-30 15:00:00+00:00,1.1399999856948853,1.1399999856948853,1.1299999952316284,1.1399999856948853,828,AROA11
2024-10-30 16:00:00+00:00,1.1399999856948853,1.1399999856948853,1.1299999952316284,1.1399999856948853,10176,AROA11
2024-10-30 17:00:00+00:00,1.1299999952316284,1.1399999856948853,1.1299999952316284,1.1399999856948853,1629,AROA11
2024-10-30 18:00:00+00:00,1.1299999952316284,1.1299999952316284,1.1299999952316284,1.1299999952316284,192,AROA11
2024-10-30 19:00:00+00:00,1.1299999952316284,1.1299999952316284,1.1200000047683716,1.1299999952316284,710,AROA11
2024-10-31 13:00:00+00:00,1.100000023841858,1.159999966621399,1.100000023841858,1.149999976158142,0,AROA11
2024-10-31 14:00:00+00:00,1.1100000143051147,1.1399999856948853,1.1100000143051147,1.1299999952316284,548,AROA11
2024-10-31 15:00:00+00:00,1.1399999856948853,1.1399999856948853,1.1100000143051147,1.1100000143051147,284,AROA11
2024-10-31 16:00:00+00:00,1.1399999856948853,1.1399999856948853,1.1299999952316284,1.1299999952316284,3736,AROA11
2024-10-31 17:00:00+00:00,1.1399999856948853,1.1399999856948853,1.1299999952316284,1.1299999952316284,258,AROA11
2024-10-31 18:00:00+00:00,1.1299999952316284,1.1399999856948853,1.1299999952316284,1.1399999856948853,141,AROA11
2024-10-31 19:00:00+00:00,1.1299999952316284,1.1399999856948853,1.1299999952316284,1.1399999856948853,1178,AROA11
2024-11-01 13:00:00+00:00,1.1299999952316284,1.149999976158142,1.1299999952316284,1.149999976158142,0,AROA11
2024-11-01 14:00:00+00:00,1.1399999856948853,1.1399999856948853,1.1200000047683716,1.1399999856948853,701,AROA11
2024-11-01 15:00:00+00:00,1.1399999856948853,1.1399999856948853,1.1299999952316284,1.1399999856948853,1197,AROA11
2024-11-01 16:00:00+00:00,1.1399999856948853,1.1399999856948853,1.1299999952316284,1.1299999952316284,125,AROA11
2024-11-01 17:00:00+00:00,1.1399999856948853,1.1399999856948853,1.1299999952316284,1.1399999856948853,713,AROA11
2024-11-01 18:00:00+00:00,1.1399999856948853,1.1399999856948853,1.1299999952316284,1.1299999952316284,2823,AROA11
2024-11-01 19:00:00+00:00,1.1399999856948853,1.1399999856948853,1.1399999856948853,1.1399999856948853,642,AROA11
2024-10-28 14:00:00+00:00,88.05000305175781,88.06999969482422,88.05000305175781,88.06999969482422,1008,ARXD11
2024-10-28 15:00:00+00:00,88.05000305175781,88.05000305175781,88.05000305175781,88.05000305175781,148,ARXD11
2024-10-28 17:00:00+00:00,88.05000305175781,88.05000305175781,88.05000305175781,88.05000305175781,46,ARXD11
2024-10-28 18:00:00+00:00,88.05000305175781,88.05000305175781,88.05000305175781,88.05000305175781,140,ARXD11
2024-10-29 13:00:00+00:00,88.05000305175781,88.29000091552734,88.05000305175781,88.29000091552734,0,ARXD11
2024-10-29 14:00:00+00:00,88.05000305175781,88.05000305175781,88.05000305175781,88.05000305175781,300,ARXD11
2024-10-29 18:00:00+00:00,88.91000366210938,88.91000366210938,88.91000366210938,88.91000366210938,5,ARXD11
2024-10-29 19:00:00+00:00,88.05000305175781,88.30000305175781,88.05000305175781,88.30000305175781,1630,ARXD11
2024-10-30 14:00:00+00:00,89.0,89.0,89.0,89.0,0,ARXD11
2024-10-30 16:00:00+00:00,89.0,89.0,88.3499984741211,88.3499984741211,15,ARXD11
2024-10-30 17:00:00+00:00,89.0,89.0,88.0,88.98999786376953,230,ARXD11
2024-10-30 18:00:00+00:00,88.0,88.0,88.0,88.0,52,ARXD11
2024-10-30 19:00:00+00:00,88.0,88.0,88.0,88.0,445,ARXD11
2024-10-31 13:00:00+00:00,89.0,89.0,89.0,89.0,0,ARXD11
2024-10-31 14:00:00+00:00,89.0,89.0,89.0,89.0,14,ARXD11
2024-10-31 15:00:00+00:00,87.8499984741211,87.8499984741211,87.5,87.5199966430664,1014,ARXD11
2024-10-31 16:00:00+00:00,87.5,87.8499984741211,87.5,87.8499984741211,1118,ARXD11
2024-10-31 18:00:00+00:00,87.5,88.22000122070312,87.5,88.22000122070312,242,ARXD11
2024-10-31 19:00:00+00:00,87.5,87.5,87.5,87.5,269,ARXD11
2024-11-01 13:00:00+00:00,88.5,88.5,85.05999755859375,85.05999755859375,0,ARXD11
2024-11-01 14:00:00+00:00,86.7699966430664,88.5,86.7699966430664,88.5,3,ARXD11
2024-11-01 16:00:00+00:00,88.5,88.5,88.5,88.5,35,ARXD11
2024-11-01 17:00:00+00:00,87.0,87.0,87.0,87.0,125,ARXD11
2024-11-01 18:00:00+00:00,87.0,87.0,87.0,87.0,315,ARXD11
2024-11-01 19:00:00+00:00,87.0,87.0,87.0,87.0,155,ARXD11
2024-10-28 13:00:00+00:00,46.310001373291016,46.900001525878906,46.0,46.11000061035156,0,AIEC11
2024-10-28 14:00:00+00:00,46.439998626708984,46.45000076293945,46.25,46.310001373291016,1096,AIEC11
2024-10-28 15:00:00+00:00,45.72999954223633,46.45000076293945,45.5099983215332,46.439998626708984,5091,AIEC11
2024-10-28 16:00:00+00:00,45.59000015258789,46.25,45.27000045776367,45.72999954223633,5699,AIEC11
2024-10-28 17:00:00+00:00,45.4900016784668,45.959999084472656,45.36000061035156,45.59000015258789,4045,AIEC11
2024-10-28 18:00:00+00:00,45.40999984741211,45.70000076293945,45.400001525878906,45.4900016784668,2758,AIEC11
2024-10-28 19:00:00+00:00,45.209999084472656,45.9900016784668,45.029998779296875,45.40999984741211,4731,AIEC11
2024-10-29 13:00:00+00:00,46.2599983215332,46.47999954223633,45.599998474121094,45.599998474121094,0,AIEC11
2024-10-29 14:00:00+00:00,45.900001525878906,46.25,45.63999938964844,46.25,2889,AIEC11
2024-10-29 15:00:00+00:00,45.90999984741211,45.95000076293945,45.720001220703125,45.880001068115234,1795,AIEC11
2024-10-29 16:00:00+00:00,46.08000183105469,46.18000030517578,45.849998474121094,45.900001525878906,1021,AIEC11
2024-10-29 17:00:00+00:00,46.04999923706055,46.18000030517578,46.0099983215332,46.06999969482422,1038,AIEC11
2024-10-29 18:00:00+00:00,46.029998779296875,46.099998474121094,46.0,46.040000915527344,907,AIEC11
2024-10-29 19:00:00+00:00,45.77000045776367,46.06999969482422,45.70000076293945,46.029998779296875,1680,AIEC11
2024-10-30 13:00:00+00:00,46.349998474121094,46.38999938964844,45.810001373291016,45.810001373291016,0,AIEC11
2024-10-30 14:00:00+00:00,46.25,46.400001525878906,45.849998474121094,46.349998474121094,5974,AIEC11
2024-10-30 15:00:00+00:00,46.20000076293945,46.34000015258789,45.81999969482422,46.209999084472656,1221,AIEC11
2024-10-30 16:00:00+00:00,46.560001373291016,46.560001373291016,46.099998474121094,46.20000076293945,2057,AIEC11
2024-10-30 17:00:00+00:00,46.400001525878906,46.560001373291016,46.099998474121094,46.560001373291016,867,AIEC11
2024-10-30 18:00:00+00:00,46.599998474121094,46.599998474121094,46.2400016784668,46.2400016784668,1240,AIEC11
2024-10-30 19:00:00+00:00,46.709999084472656,46.709999084472656,46.470001220703125,46.52000045776367,1425,AIEC11
2024-10-31 13:00:00+00:00,46.869998931884766,46.880001068115234,46.04999923706055,46.86000061035156,0,AIEC11
2024-10-31 14:00:00+00:00,46.83000183105469,47.099998474121094,46.72999954223633,46.869998931884766,3271,AIEC11
2024-10-31 15:00:00+00:00,46.97999954223633,47.11000061035156,46.70000076293945,46.81999969482422,2702,AIEC11
2024-10-31 16:00:00+00:00,46.849998474121094,46.95000076293945,46.5099983215332,46.939998626708984,1410,AIEC11
2024-10-31 17:00:00+00:00,46.779998779296875,46.86000061035156,46.400001525878906,46.849998474121094,3171,AIEC11
2024-10-31 18:00:00+00:00,46.08000183105469,46.86000061035156,46.0,46.709999084472656,2927,AIEC11
2024-10-31 19:00:00+00:00,46.33000183105469,46.400001525878906,46.0,46.08000183105469,3353,AIEC11
2024-11-01 13:00:00+00:00,45.0099983215332,45.599998474121094,44.900001525878906,45.58000183105469,0,AIEC11
2024-11-01 14:00:00+00:00,45.060001373291016,45.20000076293945,44.97999954223633,44.97999954223633,2321,AIEC11
2024-11-01 15:00:00+00:00,45.04999923706055,45.130001068115234,45.04999923706055,45.11000061035156,1534,AIEC11
2024-11-01 16:00:00+00:00,45.060001373291016,45.06999969482422,45.04999923706055,45.04999923706055,2495,AIEC11
2024-11-01 17:00:00+00:00,45.060001373291016,45.06999969482422,45.04999923706055,45.060001373291016,1378,AIEC11
2024-11-01 18:00:00+00:00,45.06999969482422,45.09000015258789,45.04999923706055,45.04999923706055,3229,AIEC11
2024-11-01 19:00:00+00:00,45.20000076293945,45.20000076293945,45.04999923706055,45.06999969482422,1803,AIEC11
2024-10-28 13:00:00+00:00,7.070000171661377,7.28000020980835,7.059999942779541,7.090000152587891,0,AZPL11
2024-10-28 14:00:00+00:00,7.099999904632568,7.099999904632568,7.059999942779541,7.070000171661377,4944,AZPL11
